date,open,high,low,close,adj_close,volume
"Aug 10, 2020",259.98,259.98,259.98,259.98,235.14,-
"Aug 7, 2020",259.27,259.27,259.27,259.27,234.50,-
"Aug 6, 2020",259.06,259.06,259.06,259.06,234.31,-
"Aug 5, 2020",257.38,257.38,257.38,257.38,232.79,-
"Aug 4, 2020",255.74,255.74,255.74,255.74,231.30,-
"Aug 3, 2020",254.83,254.83,254.83,254.83,230.48,-
"Jul 31, 2020",253.02,253.02,253.02,253.02,228.84,-
"Jul 30, 2020",251.09,251.09,251.09,251.09,227.10,-
"Jul 29, 2020",251.96,251.96,251.96,251.96,227.89,-
"Jul 28, 2020",248.84,248.84,248.84,248.84,225.06,-
"Jul 27, 2020",250.46,250.46,250.46,250.46,226.53,-
"Jul 24, 2020",248.61,248.61,248.61,248.61,224.86,-
"Jul 23, 2020",250.15,250.15,250.15,250.15,226.25,-
"Jul 22, 2020",253.25,253.25,253.25,253.25,229.05,-
"Jul 21, 2020",251.81,251.81,251.81,251.81,227.75,-
"Jul 20, 2020",251.38,251.38,251.38,251.38,227.36,-
"Jul 17, 2020",249.28,249.28,249.28,249.28,225.46,-
"Jul 16, 2020",248.54,248.54,248.54,248.54,224.79,-
"Jul 15, 2020",249.41,249.41,249.41,249.41,225.58,-
"Jul 14, 2020",247.13,247.13,247.13,247.13,223.52,-
"Jul 13, 2020",243.84,243.84,243.84,243.84,220.54,-
"Jul 10, 2020",246.15,246.15,246.15,246.15,222.63,-
"Jul 9, 2020",243.59,243.59,243.59,243.59,220.32,-
"Jul 8, 2020",244.91,244.91,244.91,244.91,221.51,-
"Jul 7, 2020",243.01,243.01,243.01,243.01,219.79,-
"Jul 6, 2020",245.66,245.66,245.66,245.66,222.19,-
"Jul 2, 2020",241.85,241.85,241.85,241.85,218.74,-
"Jul 1, 2020",240.68,240.68,240.68,240.68,217.68,-
"Jun 30, 2020",239.48,239.48,239.48,239.48,216.60,-
"Jun 29, 2020",235.84,235.84,235.84,235.84,213.31,-
"Jun 26, 2020",232.41,232.41,232.41,232.41,210.20,-
"Jun 25, 2020",238.15,238.15,238.15,238.15,215.40,-
"Jun 24, 2020",235.61,235.61,235.61,235.61,213.10,-
"Jun 23, 2020",241.81,241.81,241.81,241.81,218.71,-
"Jun 22, 2020",240.79,240.79,240.79,240.79,217.78,-
"Jun 19, 2020",239.18,239.18,239.18,239.18,216.33,-
"Jun 18, 2020",240.52,240.52,240.52,240.52,217.54,-
"Jun 17, 2020",240.39,240.39,240.39,240.39,217.42,-
"Jun 16, 2020",241.26,241.26,241.26,241.26,218.21,-
"Jun 15, 2020",236.76,236.76,236.76,236.76,214.14,-
"Jun 12, 2020",234.78,234.78,234.78,234.78,212.35,-
"Jun 11, 2020",231.72,231.72,231.72,231.72,209.58,-
"Jun 10, 2020",246.17,246.17,246.17,246.17,222.65,-
"Jun 9, 2020",247.48,247.48,247.48,247.48,223.83,-
"Jun 8, 2020",249.39,249.39,249.39,249.39,225.56,-
"Jun 5, 2020",246.44,246.44,246.44,246.44,222.89,-
"Jun 4, 2020",240.17,240.17,240.17,240.17,217.22,-
"Jun 3, 2020",240.93,240.93,240.93,240.93,217.91,-
"Jun 2, 2020",237.67,237.67,237.67,237.67,214.96,-
"Jun 1, 2020",235.74,235.74,235.74,235.74,213.22,-
"May 29, 2020",234.85,234.85,234.85,234.85,212.41,-
"May 28, 2020",233.71,233.71,233.71,233.71,211.38,-
"May 27, 2020",234.14,234.14,234.14,234.14,211.77,-
"May 26, 2020",230.76,230.76,230.76,230.76,208.71,-
"May 22, 2020",227.96,227.96,227.96,227.96,206.18,-
"May 21, 2020",227.36,227.36,227.36,227.36,205.64,-
"May 20, 2020",229.15,229.15,229.15,229.15,207.26,-
"May 19, 2020",225.38,225.38,225.38,225.38,203.85,-
"May 18, 2020",227.72,227.72,227.72,227.72,205.96,-
"May 15, 2020",220.77,220.77,220.77,220.77,199.68,-
"May 14, 2020",219.91,219.91,219.91,219.91,198.90,-
"May 13, 2020",217.37,217.37,217.37,217.37,196.60,-
"May 12, 2020",221.19,221.19,221.19,221.19,200.06,-
"May 11, 2020",225.80,225.80,225.80,225.80,204.23,-
"May 8, 2020",225.75,225.75,225.75,225.75,204.18,-
"May 7, 2020",221.98,221.98,221.98,221.98,200.77,-
"May 6, 2020",219.36,219.36,219.36,219.36,198.40,-
"May 5, 2020",220.89,220.89,220.89,220.89,199.78,-
"May 4, 2020",218.88,218.88,218.88,218.88,197.97,-
"May 1, 2020",217.97,217.97,217.97,217.97,197.14,-
"Apr 30, 2020",224.22,224.22,224.22,224.22,202.80,-
"Apr 29, 2020",226.32,226.32,226.32,226.32,204.70,-
"Apr 28, 2020",220.48,220.48,220.48,220.48,199.41,-
"Apr 27, 2020",221.61,221.61,221.61,221.61,200.44,-
"Apr 24, 2020",218.40,218.40,218.40,218.40,197.53,-
"Apr 23, 2020",214.57,214.57,214.57,214.57,194.07,-
"Apr 22, 2020",214.68,214.68,214.68,214.68,194.17,-
"Apr 21, 2020",209.87,209.87,209.87,209.87,189.82,-
"Apr 20, 2020",1:10 Stock Splits,,,,,
"Apr 20, 2020",216.19,216.19,216.19,216.19,195.53,-
"Apr 17, 2020",221.30,221.30,221.30,221.30,200.16,-
"Apr 16, 2020",215.40,215.40,215.40,215.40,194.82,-
"Apr 15, 2020",214.30,214.30,214.30,214.30,193.82,-
"Apr 14, 2020",219.00,219.00,219.00,219.00,198.07,-
"Apr 13, 2020",212.50,212.50,212.50,212.50,192.20,-
"Apr 9, 2020",214.60,214.60,214.60,214.60,194.10,-
"Apr 8, 2020",211.50,211.50,211.50,211.50,191.29,-
"Apr 7, 2020",204.60,204.60,204.60,204.60,185.05,-
"Apr 6, 2020",205.00,205.00,205.00,205.00,185.41,-
"Apr 3, 2020",191.50,191.50,191.50,191.50,173.20,-
"Apr 2, 2020",194.30,194.30,194.30,194.30,175.73,-
"Apr 1, 2020",189.90,189.90,189.90,189.90,171.76,-
"Mar 31, 2020",198.70,198.70,198.70,198.70,179.71,-
"Mar 30, 2020",202.00,202.00,202.00,202.00,182.70,-
"Mar 27, 2020",195.30,195.30,195.30,195.30,176.64,-
"Mar 26, 2020",202.10,202.10,202.10,202.10,182.79,-
"Mar 25, 2020",190.40,190.40,190.40,190.40,172.21,-
"Mar 24, 2020",188.20,188.20,188.20,188.20,170.22,-
"Mar 23, 2020",172.00,172.00,172.00,172.00,155.57,-
"Mar 20, 2020",177.10,177.10,177.10,177.10,160.18,-
"Mar 19, 2020",185.10,185.10,185.10,185.10,167.41,-
"Mar 18, 2020",184.50,184.50,184.50,184.50,166.87,-
"Mar 17, 2020",194.30,194.30,194.30,194.30,175.73,-
"Mar 16, 2020",183.70,183.70,183.70,183.70,166.15,-
"Mar 13, 2020",208.40,208.40,208.40,208.40,188.49,-
"Mar 12, 2020",190.70,190.70,190.70,190.70,172.48,-
"Mar 11, 2020",210.60,210.60,210.60,210.60,190.48,-
"Mar 10, 2020",221.20,221.20,221.20,221.20,200.06,-
"Mar 9, 2020",210.90,210.90,210.90,210.90,190.75,-
"Mar 6, 2020",228.30,228.30,228.30,228.30,206.49,-
"Mar 5, 2020",232.20,232.20,232.20,232.20,210.01,-
"Mar 4, 2020",240.20,240.20,240.20,240.20,217.25,-
"Mar 3, 2020",230.60,230.60,230.60,230.60,208.57,-
"Mar 2, 2020",237.10,237.10,237.10,237.10,214.45,-
"Feb 28, 2020",226.80,226.80,226.80,226.80,205.13,-
"Feb 27, 2020",228.60,228.60,228.60,228.60,206.76,-
"Feb 26, 2020",239.00,239.00,239.00,239.00,216.16,-
"Feb 25, 2020",240.00,240.00,240.00,240.00,217.07,-
"Feb 24, 2020",247.60,247.60,247.60,247.60,223.94,-
"Feb 21, 2020",256.10,256.10,256.10,256.10,231.63,-
"Feb 20, 2020",258.70,258.70,258.70,258.70,233.98,-
"Feb 19, 2020",259.70,259.70,259.70,259.70,234.89,-
"Feb 18, 2020",258.50,258.50,258.50,258.50,233.80,-
"Feb 14, 2020",259.20,259.20,259.20,259.20,234.43,-
"Feb 13, 2020",258.70,258.70,258.70,258.70,233.98,-
"Feb 12, 2020",259.00,259.00,259.00,259.00,234.25,-
"Feb 11, 2020",257.40,257.40,257.40,257.40,232.81,-
"Feb 10, 2020",256.90,256.90,256.90,256.90,232.35,-
"Feb 7, 2020",255.10,255.10,255.10,255.10,230.73,-
"Feb 6, 2020",256.40,256.40,256.40,256.40,231.90,-
"Feb 5, 2020",255.40,255.40,255.40,255.40,231.00,-
"Feb 4, 2020",252.60,252.60,252.60,252.60,228.46,-
"Feb 3, 2020",248.90,248.90,248.90,248.90,225.12,-
"Jan 31, 2020",247.10,247.10,247.10,247.10,223.49,-
"Jan 30, 2020",251.50,251.50,251.50,251.50,227.47,-
"Jan 29, 2020",250.70,250.70,250.70,250.70,226.75,-
"Jan 28, 2020",250.80,250.80,250.80,250.80,226.84,-
"Jan 27, 2020",248.40,248.40,248.40,248.40,224.67,-
"Jan 24, 2020",252.30,252.30,252.30,252.30,228.19,-
"Jan 23, 2020",254.60,254.60,254.60,254.60,230.27,-
"Jan 22, 2020",254.30,254.30,254.30,254.30,230.00,-
"Jan 21, 2020",254.30,254.30,254.30,254.30,230.00,-
"Jan 17, 2020",254.90,254.90,254.90,254.90,230.54,-
"Jan 16, 2020",253.90,253.90,253.90,253.90,229.64,-
"Jan 15, 2020",251.80,251.80,251.80,251.80,227.74,-
"Jan 14, 2020",251.30,251.30,251.30,251.30,227.29,-
"Jan 13, 2020",251.60,251.60,251.60,251.60,227.56,-
"Jan 10, 2020",250.00,250.00,250.00,250.00,226.11,-
"Jan 9, 2020",250.70,250.70,250.70,250.70,226.75,-
"Jan 8, 2020",249.00,249.00,249.00,249.00,225.21,-
"Jan 7, 2020",247.70,247.70,247.70,247.70,224.03,-
"Jan 6, 2020",248.40,248.40,248.40,248.40,224.67,-
"Jan 3, 2020",247.60,247.60,247.60,247.60,223.94,-
"Jan 2, 2020",249.20,249.20,249.20,249.20,225.39,-
"Dec 31, 2019",247.10,247.10,247.10,247.10,223.49,-
"Dec 30, 2019",246.40,246.40,246.40,246.40,222.86,-
"Dec 27, 2019",4.75 Dividend,,,,,
"Dec 27, 2019",247.70,247.70,247.70,247.70,224.03,-
"Dec 27, 2019",6.22 Capital Gains,,,,,
"Dec 26, 2019",258.90,258.90,258.90,258.90,224.24,-
"Dec 24, 2019",257.50,257.50,257.50,257.50,223.03,-
"Dec 23, 2019",257.50,257.50,257.50,257.50,223.03,-
"Dec 20, 2019",256.10,256.10,256.10,256.10,221.82,-
"Dec 19, 2019",256.10,256.10,256.10,256.10,221.82,-
"Dec 18, 2019",254.90,254.90,254.90,254.90,220.78,-
"Dec 17, 2019",254.90,254.90,254.90,254.90,220.78,-
"Dec 16, 2019",254.90,254.90,254.90,254.90,220.78,-
"Dec 13, 2019",253.10,253.10,253.10,253.10,219.22,-
"Dec 12, 2019",252.90,252.90,252.90,252.90,219.04,-
"Dec 11, 2019",250.70,250.70,250.70,250.70,217.14,-
"Dec 10, 2019",250.10,250.10,250.10,250.10,216.62,-
"Dec 9, 2019",250.20,250.20,250.20,250.20,216.71,-
"Dec 6, 2019",251.10,251.10,251.10,251.10,217.48,-
"Dec 5, 2019",248.70,248.70,248.70,248.70,215.41,-
"Dec 4, 2019",248.40,248.40,248.40,248.40,215.15,-
"Dec 3, 2019",246.70,246.70,246.70,246.70,213.67,-
"Dec 2, 2019",248.40,248.40,248.40,248.40,215.15,-
"Nov 29, 2019",250.60,250.60,250.60,250.60,217.05,-
"Nov 27, 2019",251.60,251.60,251.60,251.60,217.92,-
"Nov 26, 2019",250.40,250.40,250.40,250.40,216.88,-
"Nov 25, 2019",249.90,249.90,249.90,249.90,216.45,-
"Nov 22, 2019",248.10,248.10,248.10,248.10,214.89,-
"Nov 21, 2019",247.40,247.40,247.40,247.40,214.28,-
"Nov 20, 2019",247.90,247.90,247.90,247.90,214.71,-
"Nov 19, 2019",248.70,248.70,248.70,248.70,215.41,-
"Nov 18, 2019",248.90,248.90,248.90,248.90,215.58,-
"Nov 15, 2019",248.70,248.70,248.70,248.70,215.41,-
"Nov 14, 2019",246.70,246.70,246.70,246.70,213.67,-
"Nov 13, 2019",246.60,246.60,246.60,246.60,213.59,-
"Nov 12, 2019",246.40,246.40,246.40,246.40,213.41,-
"Nov 11, 2019",245.90,245.90,245.90,245.90,212.98,-
"Nov 8, 2019",246.40,246.40,246.40,246.40,213.41,-
"Nov 7, 2019",245.70,245.70,245.70,245.70,212.81,-
"Nov 6, 2019",244.90,244.90,244.90,244.90,212.11,-
"Nov 5, 2019",244.70,244.70,244.70,244.70,211.94,-
"Nov 4, 2019",245.10,245.10,245.10,245.10,212.29,-
"Nov 1, 2019",244.10,244.10,244.10,244.10,211.42,-
"Oct 31, 2019",241.70,241.70,241.70,241.70,209.34,-
"Oct 30, 2019",242.60,242.60,242.60,242.60,210.12,-
"Oct 29, 2019",241.70,241.70,241.70,241.70,209.34,-
"Oct 28, 2019",241.90,241.90,241.90,241.90,209.52,-
"Oct 25, 2019",240.60,240.60,240.60,240.60,208.39,-
"Oct 24, 2019",239.60,239.60,239.60,239.60,207.52,-
"Oct 23, 2019",239.10,239.10,239.10,239.10,207.09,-
"Oct 22, 2019",238.40,238.40,238.40,238.40,206.49,-
"Oct 21, 2019",239.20,239.20,239.20,239.20,207.18,-
"Oct 18, 2019",237.70,237.70,237.70,237.70,205.88,-
"Oct 17, 2019",238.60,238.60,238.60,238.60,206.66,-
"Oct 16, 2019",237.90,237.90,237.90,237.90,206.05,-
"Oct 15, 2019",238.40,238.40,238.40,238.40,206.49,-
"Oct 14, 2019",236.10,236.10,236.10,236.10,204.49,-
"Oct 11, 2019",236.40,236.40,236.40,236.40,204.75,-
"Oct 10, 2019",233.70,233.70,233.70,233.70,202.41,-
"Oct 9, 2019",232.20,232.20,232.20,232.20,201.12,-
"Oct 8, 2019",230.00,230.00,230.00,230.00,199.21,-
"Oct 7, 2019",233.70,233.70,233.70,233.70,202.41,-
"Oct 4, 2019",234.70,234.70,234.70,234.70,203.28,-
"Oct 3, 2019",231.60,231.60,231.60,231.60,200.60,-
"Oct 2, 2019",229.50,229.50,229.50,229.50,198.78,-
"Oct 1, 2019",233.70,233.70,233.70,233.70,202.41,-
"Sep 30, 2019",236.70,236.70,236.70,236.70,205.01,-
"Sep 27, 2019",235.60,235.60,235.60,235.60,204.06,-
"Sep 26, 2019",236.70,236.70,236.70,236.70,205.01,-
"Sep 25, 2019",237.20,237.20,237.20,237.20,205.45,-
"Sep 24, 2019",235.90,235.90,235.90,235.90,204.32,-
"Sep 23, 2019",237.70,237.70,237.70,237.70,205.88,-
"Sep 20, 2019",237.70,237.70,237.70,237.70,205.88,-
"Sep 19, 2019",238.90,238.90,238.90,238.90,206.92,-
"Sep 18, 2019",238.90,238.90,238.90,238.90,206.92,-
"Sep 17, 2019",238.90,238.90,238.90,238.90,206.92,-
"Sep 16, 2019",238.20,238.20,238.20,238.20,206.31,-
"Sep 13, 2019",239.10,239.10,239.10,239.10,207.09,-
"Sep 12, 2019",239.10,239.10,239.10,239.10,207.09,-
"Sep 11, 2019",238.40,238.40,238.40,238.40,206.49,-
"Sep 10, 2019",236.70,236.70,236.70,236.70,205.01,-
"Sep 9, 2019",236.60,236.60,236.60,236.60,204.93,-
"Sep 6, 2019",236.60,236.60,236.60,236.60,204.93,-
"Sep 5, 2019",236.40,236.40,236.40,236.40,204.75,-
"Sep 4, 2019",233.20,233.20,233.20,233.20,201.98,-
"Sep 3, 2019",230.70,230.70,230.70,230.70,199.82,-
"Aug 30, 2019",232.40,232.40,232.40,232.40,201.29,-
"Aug 29, 2019",232.20,232.20,232.20,232.20,201.12,-
"Aug 28, 2019",229.20,229.20,229.20,229.20,198.52,-
"Aug 27, 2019",227.70,227.70,227.70,227.70,197.22,-
"Aug 26, 2019",228.40,228.40,228.40,228.40,197.82,-
"Aug 23, 2019",225.90,225.90,225.90,225.90,195.66,-
"Aug 22, 2019",232.10,232.10,232.10,232.10,201.03,-
"Aug 21, 2019",232.10,232.10,232.10,232.10,201.03,-
"Aug 20, 2019",230.20,230.20,230.20,230.20,199.38,-
"Aug 19, 2019",232.10,232.10,232.10,232.10,201.03,-
"Aug 16, 2019",229.20,229.20,229.20,229.20,198.52,-
"Aug 15, 2019",225.90,225.90,225.90,225.90,195.66,-
"Aug 14, 2019",225.40,225.40,225.40,225.40,195.23,-
"Aug 13, 2019",232.10,232.10,232.10,232.10,201.03,-
"Aug 12, 2019",228.60,228.60,228.60,228.60,198.00,-
"Aug 9, 2019",231.40,231.40,231.40,231.40,200.42,-
"Aug 8, 2019",232.90,232.90,232.90,232.90,201.72,-
"Aug 7, 2019",228.50,228.50,228.50,228.50,197.91,-
"Aug 6, 2019",228.40,228.40,228.40,228.40,197.82,-
"Aug 5, 2019",225.40,225.40,225.40,225.40,195.23,-
"Aug 2, 2019",232.40,232.40,232.40,232.40,201.29,-
"Aug 1, 2019",234.10,234.10,234.10,234.10,202.76,-
"Jul 31, 2019",236.10,236.10,236.10,236.10,204.49,-
"Jul 30, 2019",238.70,238.70,238.70,238.70,206.74,-
"Jul 29, 2019",239.40,239.40,239.40,239.40,207.35,-
"Jul 26, 2019",239.70,239.70,239.70,239.70,207.61,-
"Jul 25, 2019",237.90,237.90,237.90,237.90,206.05,-
"Jul 24, 2019",239.20,239.20,239.20,239.20,207.18,-
"Jul 23, 2019",238.10,238.10,238.10,238.10,206.23,-
"Jul 22, 2019",236.40,236.40,236.40,236.40,204.75,-
"Jul 19, 2019",235.70,235.70,235.70,235.70,204.15,-
"Jul 18, 2019",237.20,237.20,237.20,237.20,205.45,-
"Jul 17, 2019",236.40,236.40,236.40,236.40,204.75,-
"Jul 16, 2019",237.90,237.90,237.90,237.90,206.05,-
"Jul 15, 2019",238.70,238.70,238.70,238.70,206.74,-
"Jul 12, 2019",238.70,238.70,238.70,238.70,206.74,-
"Jul 11, 2019",237.60,237.60,237.60,237.60,205.79,-
"Jul 10, 2019",237.10,237.10,237.10,237.10,205.36,-
"Jul 9, 2019",235.90,235.90,235.90,235.90,204.32,-
"Jul 8, 2019",235.60,235.60,235.60,235.60,204.06,-
"Jul 5, 2019",236.70,236.70,236.70,236.70,205.01,-
"Jul 3, 2019",237.10,237.10,237.10,237.10,205.36,-
"Jul 2, 2019",235.20,235.20,235.20,235.20,203.71,-
"Jul 1, 2019",234.60,234.60,234.60,234.60,203.19,-
"Jun 28, 2019",232.70,232.70,232.70,232.70,201.55,-
"Jun 27, 2019",231.40,231.40,231.40,231.40,200.42,-
"Jun 26, 2019",230.60,230.60,230.60,230.60,199.73,-
"Jun 25, 2019",230.90,230.90,230.90,230.90,199.99,-
"Jun 24, 2019",233.10,233.10,233.10,233.10,201.89,-
"Jun 21, 2019",233.40,233.40,233.40,233.40,202.15,-
"Jun 20, 2019",233.70,233.70,233.70,233.70,202.41,-
"Jun 19, 2019",231.60,231.60,231.60,231.60,200.60,-
"Jun 18, 2019",230.90,230.90,230.90,230.90,199.99,-
"Jun 17, 2019",228.60,228.60,228.60,228.60,198.00,-
"Jun 14, 2019",228.40,228.40,228.40,228.40,197.82,-
"Jun 13, 2019",228.70,228.70,228.70,228.70,198.08,-
"Jun 12, 2019",227.70,227.70,227.70,227.70,197.22,-
"Jun 11, 2019",228.20,228.20,228.20,228.20,197.65,-
"Jun 10, 2019",228.20,228.20,228.20,228.20,197.65,-
"Jun 7, 2019",227.20,227.20,227.20,227.20,196.78,-
"Jun 6, 2019",224.90,224.90,224.90,224.90,194.79,-
"Jun 5, 2019",223.40,223.40,223.40,223.40,193.49,-
"Jun 4, 2019",221.60,221.60,221.60,221.60,191.93,-
"Jun 3, 2019",216.90,216.90,216.90,216.90,187.86,-
"May 31, 2019",217.60,217.60,217.60,217.60,188.47,-
"May 30, 2019",220.40,220.40,220.40,220.40,190.89,-
"May 29, 2019",219.90,219.90,219.90,219.90,190.46,-
"May 28, 2019",221.40,221.40,221.40,221.40,191.76,-
"May 24, 2019",223.30,223.30,223.30,223.30,193.41,-
"May 23, 2019",222.90,222.90,222.90,222.90,193.06,-
"May 22, 2019",225.60,225.60,225.60,225.60,195.40,-
"May 21, 2019",226.30,226.30,226.30,226.30,196.00,-
"May 20, 2019",224.40,224.40,224.40,224.40,194.36,-
"May 17, 2019",225.90,225.90,225.90,225.90,195.66,-
"May 16, 2019",227.10,227.10,227.10,227.10,196.70,-
"May 15, 2019",225.10,225.10,225.10,225.10,194.97,-
"May 14, 2019",223.80,223.80,223.80,223.80,193.84,-
"May 13, 2019",221.90,221.90,221.90,221.90,192.19,-
"May 10, 2019",227.40,227.40,227.40,227.40,196.96,-
"May 9, 2019",226.40,226.40,226.40,226.40,196.09,-
"May 8, 2019",227.10,227.10,227.10,227.10,196.70,-
"May 7, 2019",227.40,227.40,227.40,227.40,196.96,-
"May 6, 2019",231.30,231.30,231.30,231.30,200.34,-
"May 3, 2019",232.30,232.30,232.30,232.30,201.20,-
"May 2, 2019",230.10,230.10,230.10,230.10,199.30,-
"May 1, 2019",230.60,230.60,230.60,230.60,199.73,-
"Apr 30, 2019",232.30,232.30,232.30,232.30,201.20,-
"Apr 29, 2019",232.10,232.10,232.10,232.10,201.03,-
"Apr 26, 2019",231.80,231.80,231.80,231.80,200.77,-
"Apr 25, 2019",230.80,230.80,230.80,230.80,199.90,-
"Apr 24, 2019",230.80,230.80,230.80,230.80,199.90,-
"Apr 23, 2019",231.30,231.30,231.30,231.30,200.34,-
"Apr 22, 2019",229.30,229.30,229.30,229.30,198.60,-
"Apr 18, 2019",229.10,229.10,229.10,229.10,198.43,-
"Apr 17, 2019",228.60,228.60,228.60,228.60,198.00,-
"Apr 16, 2019",229.10,229.10,229.10,229.10,198.43,-
"Apr 15, 2019",229.10,229.10,229.10,229.10,198.43,-
"Apr 12, 2019",229.10,229.10,229.10,229.10,198.43,-
"Apr 11, 2019",227.60,227.60,227.60,227.60,197.13,-
"Apr 10, 2019",227.60,227.60,227.60,227.60,197.13,-
"Apr 9, 2019",226.80,226.80,226.80,226.80,196.44,-
"Apr 8, 2019",228.10,228.10,228.10,228.10,197.56,-
"Apr 5, 2019",227.90,227.90,227.90,227.90,197.39,-
"Apr 4, 2019",226.80,226.80,226.80,226.80,196.44,-
"Apr 3, 2019",226.30,226.30,226.30,226.30,196.00,-
"Apr 2, 2019",225.80,225.80,225.80,225.80,195.57,-
"Apr 1, 2019",225.80,225.80,225.80,225.80,195.57,-
"Mar 29, 2019",223.30,223.30,223.30,223.30,193.41,-
"Mar 28, 2019",221.80,221.80,221.80,221.80,192.11,-
"Mar 27, 2019",220.90,220.90,220.90,220.90,191.33,-
"Mar 26, 2019",221.90,221.90,221.90,221.90,192.19,-
"Mar 25, 2019",220.40,220.40,220.40,220.40,190.89,-
"Mar 22, 2019",220.60,220.60,220.60,220.60,191.07,-
"Mar 21, 2019",224.80,224.80,224.80,224.80,194.71,-
"Mar 20, 2019",222.40,222.40,222.40,222.40,192.63,-
"Mar 19, 2019",222.90,222.90,222.90,222.90,193.06,-
"Mar 18, 2019",223.10,223.10,223.10,223.10,193.23,-
"Mar 15, 2019",222.30,222.30,222.30,222.30,192.54,-
"Mar 14, 2019",221.10,221.10,221.10,221.10,191.50,-
"Mar 13, 2019",221.30,221.30,221.30,221.30,191.67,-
"Mar 12, 2019",219.60,219.60,219.60,219.60,190.20,-
"Mar 11, 2019",218.90,218.90,218.90,218.90,189.60,-
"Mar 8, 2019",215.80,215.80,215.80,215.80,186.91,-
"Mar 7, 2019",216.30,216.30,216.30,216.30,187.34,-
"Mar 6, 2019",217.90,217.90,217.90,217.90,188.73,-
"Mar 5, 2019",219.40,219.40,219.40,219.40,190.03,-
"Mar 4, 2019",219.60,219.60,219.60,219.60,190.20,-
"Mar 1, 2019",220.40,220.40,220.40,220.40,190.89,-
"Feb 28, 2019",218.90,218.90,218.90,218.90,189.60,-
"Feb 27, 2019",219.60,219.60,219.60,219.60,190.20,-
"Feb 26, 2019",219.60,219.60,219.60,219.60,190.20,-
"Feb 25, 2019",219.80,219.80,219.80,219.80,190.38,-
"Feb 22, 2019",219.40,219.40,219.40,219.40,190.03,-
"Feb 21, 2019",218.10,218.10,218.10,218.10,188.90,-
"Feb 20, 2019",218.80,218.80,218.80,218.80,189.51,-
"Feb 19, 2019",218.40,218.40,218.40,218.40,189.16,-
"Feb 15, 2019",218.10,218.10,218.10,218.10,188.90,-
"Feb 14, 2019",215.80,215.80,215.80,215.80,186.91,-
"Feb 13, 2019",216.30,216.30,216.30,216.30,187.34,-
"Feb 12, 2019",215.60,215.60,215.60,215.60,186.74,-
"Feb 11, 2019",212.80,212.80,212.80,212.80,184.31,-
"Feb 8, 2019",212.60,212.60,212.60,212.60,184.14,-
"Feb 7, 2019",212.40,212.40,212.40,212.40,183.97,-
"Feb 6, 2019",214.40,214.40,214.40,214.40,185.70,-
"Feb 5, 2019",214.80,214.80,214.80,214.80,186.04,-
"Feb 4, 2019",213.80,213.80,213.80,213.80,185.18,-
"Feb 1, 2019",212.40,212.40,212.40,212.40,183.97,-
"Jan 31, 2019",212.10,212.10,212.10,212.10,183.71,-
"Jan 30, 2019",210.30,210.30,210.30,210.30,182.15,-
"Jan 29, 2019",207.10,207.10,207.10,207.10,179.38,-
"Jan 28, 2019",207.40,207.40,207.40,207.40,179.64,-
"Jan 25, 2019",209.10,209.10,209.10,209.10,181.11,-
"Jan 24, 2019",207.30,207.30,207.30,207.30,179.55,-
"Jan 23, 2019",206.90,206.90,206.90,206.90,179.20,-
"Jan 22, 2019",206.60,206.60,206.60,206.60,178.94,-
"Jan 18, 2019",209.40,209.40,209.40,209.40,181.37,-
"Jan 17, 2019",206.80,206.80,206.80,206.80,179.12,-
"Jan 16, 2019",205.10,205.10,205.10,205.10,177.64,-
"Jan 15, 2019",204.80,204.80,204.80,204.80,177.38,-
"Jan 14, 2019",202.60,202.60,202.60,202.60,175.48,-
"Jan 11, 2019",203.60,203.60,203.60,203.60,176.34,-
"Jan 10, 2019",203.60,203.60,203.60,203.60,176.34,-
"Jan 9, 2019",202.80,202.80,202.80,202.80,175.65,-
"Jan 8, 2019",201.80,201.80,201.80,201.80,174.78,-
"Jan 7, 2019",199.90,199.90,199.90,199.90,173.14,-
"Jan 4, 2019",198.40,198.40,198.40,198.40,171.84,-
"Jan 3, 2019",191.90,191.90,191.90,191.90,166.21,-
"Jan 2, 2019",196.70,196.70,196.70,196.70,170.37,-
"Dec 31, 2018",196.40,196.40,196.40,196.40,170.11,-
"Dec 28, 2018",194.70,194.70,194.70,194.70,168.64,-
"Dec 27, 2018",4.2 Dividend,,,,,
"Dec 27, 2018",195.10,195.10,195.10,195.10,168.98,-
"Dec 27, 2018",5.96 Capital Gains,,,,,
"Dec 26, 2018",203.50,203.50,203.50,203.50,167.46,-
"Dec 24, 2018",193.80,193.80,193.80,193.80,159.48,-
"Dec 21, 2018",199.10,199.10,199.10,199.10,163.84,-
"Dec 20, 2018",203.50,203.50,203.50,203.50,167.46,-
"Dec 19, 2018",206.60,206.60,206.60,206.60,170.01,-
"Dec 18, 2018",209.80,209.80,209.80,209.80,172.64,-
"Dec 17, 2018",209.80,209.80,209.80,209.80,172.64,-
"Dec 14, 2018",214.20,214.20,214.20,214.20,176.26,-
"Dec 13, 2018",218.40,218.40,218.40,218.40,179.72,-
"Dec 12, 2018",218.40,218.40,218.40,218.40,179.72,-
"Dec 11, 2018",217.20,217.20,217.20,217.20,178.73,-
"Dec 10, 2018",217.20,217.20,217.20,217.20,178.73,-
"Dec 7, 2018",216.90,216.90,216.90,216.90,178.48,-
"Dec 6, 2018",222.00,222.00,222.00,222.00,182.68,-
